artTitle,artDate,artTime,artUrl,artPoster,artCat,commentNum,push,boo,sentence
Re:[問卦]不知魷魚遊戲在紅什麼？,2021/09/28,20:06:53,https://www.ptt.cc/bbs/Gossiping/M.1632859615.A.1C8.html,tmacai0103,Gossiping,8,3,2,"原文恕刪

探討人性的通常都會蠻有話題的

尤其這種在現實生活中不可能發生但肯定很多人會想要有的事情

如果真的有這種遊戲我看也是很多人會去參加

就像裡面說的，在外面都活的像地獄了何不進去拼一把

遊戲裡人與人的鬥爭其實就像有時工作上，踩著別人的屍體往上爬

再來就是情感的糾葛

當選隊友時大家第一反應肯定找身邊最親近的

疏不知彈珠遊戲是要跟隊友兩個自相殘殺

不管平時感情多好，遇到這種時刻正常人不管用什麼卑鄙手段都會想贏

這要是你我會怎麼選擇？

男主角當初的同情心反而害死了老伯伯

有這種人性選擇的戲碼再加第一點會紅起來也是不意外




鮑魚油戲"
[問卦]魷魚遊戲孔劉李政宰在韓國台灣算最頂帥？,2021/09/28,23:55:37,https://www.ptt.cc/bbs/Gossiping/M.1632873339.A.D98.html,sodistrues,Gossiping,55,30,3,"魷魚遊戲主演李政宰
https://i.imgur.com/xJ3wQwe.jpg
以及客串的孔劉，
https://i.imgur.com/vOh0nKg.jpg
在韓國都算是一線男偶像，

在亞洲有眾多迷妹，

他們顏值在韓國或台灣都算是最頂帥哥嗎？



"
Re:[問卦]大家撐的到房市泡沫那天嗎????,2021/09/29,00:50:55,https://www.ptt.cc/bbs/Gossiping/M.1632876657.A.749.html,kauosong,Gossiping,3,1,1,"光是起蓋樓主的題目就是標準魷魚遊戲的題目

你能撐到最後拿獎金嗎？

給個希望給窮人最好

你總以為以為自己會是最後的倖存者

現實總是殘酷

但
有希望總比沒希望好吧

不然你這遊戲不玩要回去過沒有夢想沒有希望的行屍走肉的人生嗎？

相信希望
房市總有一天會泡沫的。加油！
"
Re:[問卦]魷魚遊戲孔劉李政宰在韓國台灣算最頂帥？,2021/09/29,00:52:26,https://www.ptt.cc/bbs/Gossiping/M.1632876748.A.9D8.html,fengwen,Gossiping,14,5,0,"韓國的帥未必只有臉拉

我倒是挺佩服他們男明星維持身材的風氣
幾乎每個都有練  一脫掉才會讓一堆妹排卵

所以各位肥宅不要酸惹 長相輸人
身材練起來 其實也是有不少吸引力的  至少穿衣服好看多了"
[問卦]如果佐助參加魷魚遊戲會發生什麼事,2021/09/29,01:13:27,https://www.ptt.cc/bbs/Gossiping/M.1632878009.A.D18.html,crazycomet,Gossiping,5,3,0,"安安

木葉一哥 佐助
啥是GAY

如果報名參加魷魚遊戲會發生什麼事？

直接用用豪火球燒掉木頭人嗎？

有掛嗎？
"
[新聞]《魷魚遊戲》贏家帳號也是真的！導演證實,2021/09/29,01:16:06,https://www.ptt.cc/bbs/Gossiping/M.1632878188.A.2E0.html,dibeba,Gossiping,87,41,20,"1.媒體來源:
三立

2.記者署名:
藍詩孟

3.完整新聞標題:
《魷魚遊戲》贏家帳號也是真的！導演證實：每天都有人匯錢

4.完整新聞內文:
韓劇《魷魚遊戲》9月17日在Netflix上映後，好評不斷，更位居Netflix全球收視榜的冠
軍，打敗許多歐美夯劇，讓《魷魚遊戲》相關話題也持續延燒。不過日前韓國就有苦主表
示，《魷魚遊戲》裡面的名片電話號碼是他的，戲劇播出後害他每天狂被騷擾，現在《魷
魚遊戲》導演也爆料，其實就連贏家的銀行帳號也是真的，至今都還會有人匯錢進去！

《魷魚遊戲》講述一群生活困頓、負債的人，被關進一座海島，要進行6大項遊戲比賽，
勝出者就能獲得456億韓元的獎金。而遊戲規則看似童趣，但玩法相當殘忍，輸家一律會
被機關槍擊斃淘汰，經過各種競爭後，最終只有主角「奇勳」活了下來，也獲得了456億
獎金被放回家。

劇中拍到，奇勳離開海島後拿著銀行卡半信半疑地走去領錢，領了1萬韓元之後，看到餘
額確實剩下455億9999萬元，讓他相當震驚，而這一幕剛好也拍到了銀行的帳號，因此《
魷魚遊戲》播出後，就真的有觀眾試試看匯錢過去，轉帳成功後，也證實了該銀行帳號是
真實存在的。

對此，《魷魚遊戲》導演黃東赫今（28）日受訪時也透露，這組銀行帳號其實是他們內部
一個工作人員的，使用前有先獲得同意，不過他們沒想到真的會有人匯錢過去，「直到現
在，那位朋友的帳號每天都還會收到456元」，這樣的「意外」讓他們也感到哭笑不得。

為了避免有其他問題衍生，導演也表示，他們打算要把該組帳號註銷，而網友看了則笑稱
，「原來他才是最大贏家」。另外，黃東赫也向電話號碼的受害者道歉，表示當初他們只
是想找一組不存在的號碼使用，沒想到該組電話號碼加上韓國手機通用碼010（類似台灣
的09）真的能撥通，因此他們已經在研擬賠償方案，希望能補償受害者的損失。

5.完整新聞連結 (或短網址):
https://pse.is/3jd5e3
6.備註:


"
[問卦]塔綠班放任暴徒殘害女性QQ,2021/09/29,01:38:30,https://www.ptt.cc/bbs/Gossiping/M.1632879512.A.CFE.html,curlymonkey,Gossiping,60,19,9,"塔綠班任內屏東縣 放任暴徒先是幾個月前持刀早餐店攻擊阿婆 縱放後又於前三日攻擊
超商女性導致失明

而塔綠班潘分部長臉書還在開心分享魷魚遊戲 一切歌舞昇平好不快樂 慟

Sent from
BePTT"
[問卦]看到電視劇有電話號碼就想打的是什麼人？,2021/09/29,01:51:24,https://www.ptt.cc/bbs/Gossiping/M.1632880286.A.371.html,RackCity,Gossiping,8,3,0,"魷魚遊戲爆紅 名片電話號碼也爆

想起以前有不少電視劇或節目上露出的電話號碼都有被騷擾的新聞

到底是多無聊才會去打這通電話啊？

最有名的應該是博恩直接打給韓導了吧

你會打嗎？
"
[問卦]朴英奎去參加魷魚遊戲能到第幾關？,2021/09/29,03:52:10,https://www.ptt.cc/bbs/Gossiping/M.1632887532.A.D43.html,soga0806,Gossiping,11,4,1,"順風婦產科的當家男主角

aka朴女婿

很多奇耙的技能

厚臉皮極厚


這樣的男人如果去參加魷魚遊戲

有優勢嗎？

能到第幾關？



Sent from
BePTT
on my iPhone 11
"
[問卦]老人如果拔河輸了會怎樣？（雷哦）,2021/09/29,03:52:43,https://www.ptt.cc/bbs/Gossiping/M.1632887565.A.0FC.html,pat740515,Gossiping,50,15,3,"防雷







魷魚遊戲裡面跟男主很好的老人，

其實是他媽fucking richman，

也是遊戲的主辦人。

前面兩關一二三木頭人跟椪糖是個人賽，沒什麼變因，

基本上想過就能過，但第三關拔河搞團體賽，

會分到哪隊都不知道，完全不知道隊友/對手的實力如何，

如果一不小心輸了，會整隊被拉下去摔死，

完全無轉圜餘地，

不像用槍殺人，還能故意不打要害，或假裝開槍，

但拔河那場地這麼高，不可能摔下去不死吧？

充滿變因的遊戲，主辦單位還敢讓主辦人玩，

屌炸了吧？



-
Sent from JPTT on my Samsung SM-N950F.
"
[問卦]魷魚遊戲改編成A片版會長怎樣？,2021/09/29,05:49:30,https://www.ptt.cc/bbs/Gossiping/M.1632894574.A.028.html,LukeSkywaker,Gossiping,37,21,1,"現在紅遍全世界的魷魚遊戲

想必日本片商應該已經準備相關題材了吧？

如果魷魚遊戲拍成A片版的話，會有什麼好玩的遊戲？

被淘汰的人會接受到怎樣的懲罰？最後贏家又能得到什麼獎賞？

有八卦嗎？"
[問卦]魷魚遊戲第五關的機率,2021/09/29,06:45:59,https://www.ptt.cc/bbs/Gossiping/M.1632897961.A.B26.html,bob30727,Gossiping,47,23,4,"防雷線____________________________








看完一直在想如果第五關全滅

無人晉級最終第六關怎麼辦

我記得是 16人 18步玻璃

假設每個人都依照循序乖乖作答

然後每步都是隨機選一片玻璃

那不會全滅 至少一人晉級的機率是多少




1 - （C18取2 / 2的18次方） 各位可以幫我看一下 這答案有問題嗎...
"
[問卦]有沒有三分鐘看完魷魚遊戲的八卦？,2021/09/29,08:32:32,https://www.ptt.cc/bbs/Gossiping/M.1632904354.A.BBD.html,rich22084,Gossiping,8,0,2,"朋友傳給我看這部
跟我說可以三分鐘看完魷魚遊戲
https://youtu.be/iRBQGFN-PEY
看完覺得蠻有趣的
但我就這樣被騙去看原作

看完原作後再回來看
覺得這三分鐘還真的可以看完魷魚遊戲

有沒有三分鐘看完魷魚遊戲的八卦？
"
Re:[新聞]女店員遭挖眼！潘孟安道歉網不領情再灌,2021/09/29,09:05:36,https://www.ptt.cc/bbs/Gossiping/M.1632906338.A.3F6.html,a245065789,Gossiping,26,10,1,"精神病就都去死一死就好了 治療個屁啊


開一個魷魚遊戲讓他們進去精神病大廝殺


有病就去死一死

守法的人被違法者殺害 還能保障人權

精神病還能弄死正常人還能免刑

精神病就去死一死。

"
[問卦]魷魚遊戲智英人設是處女嗎?有掛否,2021/09/29,09:51:34,https://www.ptt.cc/bbs/Gossiping/M.1632909096.A.469.html,tose4433,Gossiping,9,4,3,"如題 有雷

魷魚遊戲

智英說她爸都會打媽媽，然後對她做那件事情，已經沒有出去的理由了

那件事情是什麼

玩彈珠遊戲嗎？

兩個有戲份的妹子就這樣GG了

死之前還是處女嗎？

有無智英這個角色是不是處女的八卦

"
[問卦]魷魚遊戲台灣版要玩什麼,2021/09/29,10:09:21,https://www.ptt.cc/bbs/Gossiping/M.1632910163.A.8A0.html,bekommen,Gossiping,89,60,5,"RT
如果台灣人來辦魷魚遊戲
片名應該改為什麼遊戲？
紅綠燈遊戲？戰鬥陀螺遊戲？尢仔標遊戲？鬼抓人遊戲？
還有什麼小朋友可以玩的
有沒有卦
-
Sent from JPTT on my iPhone
"
[問卦]同事說想跟我當剛布是什麼意思？,2021/09/29,11:31:06,https://www.ptt.cc/bbs/Gossiping/M.1632915068.A.4B7.html,soga0806,Gossiping,7,2,0,"同部門的HW同事

最近看完魷魚遊戲就怪怪的

一直問我要不要結成剛布

手上還拿好幾顆大電容把玩

說來玩彈珠==

怎麼治他？


Sent from
BePTT
on my iPhone 11
"
[問卦]魷魚遊戲主辦方是不是很賺？,2021/09/29,12:17:42,https://www.ptt.cc/bbs/Gossiping/M.1632917866.A.82D.html,as1885,Gossiping,13,6,3,"就是本肥宅沒看魷魚遊戲，只知道

大概獎金換算台幣不到11億，如果

在台灣我找456個有心血管疾病家

族病史或是容易休克的的人，每個

人保意外險1000萬受益人填自己，

保費每天可能才幾十塊，然後強制

他們玩刺激遊樂設施玩整天，葛屁

120個我就回本了，如果真的剩下一

個讓他拿到獎金，那我豈不是薛翻

了，而且還不犯法？



-
Sent from JPTT on my OPPO CPH1871.
"
[問卦]孔劉敢找館長加入魷魚遊戲嗎,2021/09/29,12:25:59,https://www.ptt.cc/bbs/Gossiping/M.1632918361.A.B39.html,MgcnVanish,Gossiping,12,7,1,"身為招募人員的孔劉 要找人加入遊戲就是要先找他玩小遊戲
  然後對方輸了就賞對方巴掌
  如果有天魷魚公司叫孔劉去找館長加入 孔劉敢上嗎 有沒有八卦
"
[問卦]魷魚遊戲是PS5的遊戲嗎？,2021/09/29,12:32:16,https://www.ptt.cc/bbs/Gossiping/M.1632918738.A.0B1.html,Jiaxaing,Gossiping,7,4,0,"最近一直看到魷魚遊戲再四處臉書討論
到底？ 是PS5改編的遊戲嗎？
每個人員都長的好像搖桿喔！
https://i.imgur.com/3maLCm0.jpg"
[問卦]武藤遊戲夢幻遊戲玩偶遊戲魷魚遊戲,2021/09/29,12:46:43,https://www.ptt.cc/bbs/Gossiping/M.1632919606.A.457.html,wangyc,Gossiping,9,6,2,"武藤遊戲

夢幻遊戲

玩偶遊戲

魷魚遊戲

國王遊戲

詐欺遊戲

野蠻遊戲

飢餓遊戲

達爾文遊戲

這麼多遊戲 哪個遊戲最好玩？"
[問卦]魷魚遊戲的餅乾發給肥宅肥宅會怎麼拿出,2021/09/29,12:55:56,https://www.ptt.cc/bbs/Gossiping/M.1632920158.A.50C.html,monine,Gossiping,11,5,1,"魷魚遊戲中有一關是發給參賽者餅乾

然後必須完好地拿出裡面圖案的樣子

如果把這餅乾發給肥宅

肥宅會怎麼處理呢
"
[問卦]台灣拍大麻遊戲會不會熱賣？,2021/09/29,13:27:14,https://www.ptt.cc/bbs/Gossiping/M.1632922036.A.332.html,YU0121,Gossiping,6,2,1,"韓國有魷魚遊戲
那台灣是不是也不能輸給韓國
三不五時就有公眾人物吸毒 吸大麻
那是不是台灣也可以來拍一下大麻遊戲
算是一個應景的戲劇

故事描述
一堆煙毒犯 為了大麻 不惜犧牲生命 幹掉摯友...等也要獲得大麻
而且演員其實也不難找
就那些曾經或者現在進行式吸食過毒品的公眾人物或者藝人來演就好

有沒有八卦？
"
[問卦]李永樂老師參加魷魚遊戲可以過幾關?,2021/09/29,13:48:51,https://www.ptt.cc/bbs/Gossiping/M.1632923334.A.416.html,Beethoven,Gossiping,11,5,1,"阿NO 蜜納桑 空尼基挖

李永樂老師,
中國科普界Youtuber,
常常有小朋友問他生活中各種奇怪的問題,
涉獵的領域涵蓋數學物理化學生醫金融等等,
可以說是非常廣泛了,
那麼,
如果李永樂老師有一天去參加
魷魚遊戲或是彌留之國,
以他的知識可以玩幾關?
有掛?"
[問卦]魷魚遊戲不就獵人試驗嗎?,2021/09/29,13:53:16,https://www.ptt.cc/bbs/Gossiping/M.1632923599.A.E92.html,ThomasBuBu,Gossiping,8,1,0,"以生命當作賭注

過不了關就被淘汰

這不就是獵人試驗嗎?

魷魚遊戲不就等於獵人試驗嗎?

有沒有八卦?"
[問卦]TOYZ參加魷魚遊戲會死嗎？,2021/09/29,13:57:13,https://www.ptt.cc/bbs/Gossiping/M.1632923835.A.261.html,zoeforce,Gossiping,6,5,1,"如果在台灣被判刑，

參加魷魚遊戲獲勝的話就免刑，

TOYZ會去參加嗎？





他參加後，會在哪一關出局呢？

還是一路通關，逃出升天，出來吃米奇林餐廳？
"
Re:[問卦]魷魚遊戲的餅乾發給肥宅肥宅會怎麼拿出,2021/09/29,14:39:37,https://www.ptt.cc/bbs/Gossiping/M.1632926379.A.E03.html,Fallen,Gossiping,2,2,0,"我朋友肥宅也有參加比賽

當他打開餅乾時都哭了

因為主辦方說撕裂了餅乾就是大家的敵人

現在他正一邊哭一邊舔

不知道完成後會不會笑出來
https://i.imgur.com/jrMDrwC.jpg"
[問卦]大逃殺題材怎麼又紅起來的啊,2021/09/29,15:38:58,https://www.ptt.cc/bbs/Gossiping/M.1632929940.A.2D1.html,NicoToscani,Gossiping,45,20,0,"魷魚遊戲這些大逃殺題材

不是幾十年前日本早就玩到爛掉了

還是韓國的就是比較香

有無這方面八卦
"
[問卦]魷魚遊戲沒想過無人或多人通關的情況嗎？,2021/09/29,15:43:38,https://www.ptt.cc/bbs/Gossiping/M.1632930220.A.492.html,ivorysoap,Gossiping,11,2,1,"魷魚遊戲沒想過無人或多人通關的情況嗎？

我就好奇了

一開始說要贏要過六種GAME

可是 GAME5 玻璃橋 擺明了就是超容易全員GAME OVER
走前面的只要給你 林背不爽再走了 時間到就是所有人一起死。

那GAME6 誰來玩?

又 如果GAME6  剩的人是10人 是不是會有5人過關來分錢?

又如果彈珠關之前的夜間大亂鬥 有人大殺四方 把所有人全殺光剩他自己一人
那是不是能直接通關?  不然彈珠關一個人是要怎麼玩？



有八卦嗎？

"
Re:[問卦]魷魚遊戲台灣版要玩什麼,2021/09/29,21:45:28,https://www.ptt.cc/bbs/Gossiping/M.1632951933.A.52A.html,Error11,Gossiping,5,4,0,"首先找胡瓜在北車大廳送幸福

跟負債的人PK尪仔標（或塑膠鬥片）

贏一次一張小朋友

路人輸的話要被彈一下額頭





接著是參加者被載去玩遊戲 分別是

跳珍珠板

吹麵粉乒乓球

屁股壓氣球

吸管傳橡皮筋

用臉衝破保鮮膜



每當有人被淘汰

金元寶形狀的獎池會增加

裡面放的是紅包

胡瓜會用廣播說「下面一位～～」



大概是這種感覺吧
-
Sent from JPTT on my iPhone
"
[問卦]狂黑魷魚遊戲的都什麼人？,2021/09/30,01:22:04,https://www.ptt.cc/bbs/Gossiping/M.1632964926.A.C7E.html,xpradax,Gossiping,75,23,9,"魷魚遊戲大概紅了2星期了

之前先在ptt上看到一堆人黑說難看、說抄襲

我承認有被鄉民退火 所以一直都沒看


結果昨天太無聊就跑去看了

一看之後完全停不下來

劇情高潮迭起、場景佈置也超精緻…


只能說演員演技和場景佈置是台劇至少10年也還追不到的程度

前8集神作無誤
第9集爛尾

但整部劇給90分也不為過

Dcard那邊也是一片好評


為什麼ptt這邊風向都是說難看、完全不值得看、看5分鐘講解就夠了等等等

感覺好像在平行世界
"
Re:[問卦]狂黑魷魚遊戲的都什麼人？,2021/09/30,01:37:40,https://www.ptt.cc/bbs/Gossiping/M.1632965862.A.722.html,ccyaztfe,Gossiping,40,13,6,"因為這裡一堆哈日宅啊

哈日宅人生只有日本動漫，只看日本動漫，腦子裡裝的都是日本動漫

他們人生信條就是日本動漫又神又好看又有深度

今天出現一個韓國人做的影集爆紅，吸引世界目光，哈日宅宅就直接崩潰

找一堆藉口為黑而黑，真的笑死人







-
Sent from JPTT on my iPhone
"
